epoch,loss,root_magnitude,root_to_64,64_to_32,32_to_16,16_to_8,16_to_8_dense,8_to_4,flat_16,multinomial_tree,deterministic_alloc,exact_regression,grad_root_magnitude,grad_exact_regression,grad_total_pre_clip,grad_total_post_clip,grad_pre_clip_p50,grad_pre_clip_p95,grad_pre_clip_max,grad_backbone,grad_task,clip_fraction,amp_scale_start,amp_scale_end,amp_skipped_steps,lr,lr_backbone,lr_task
79,7.4244866371154785,5.959498882293701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.464988112449646,nan,nan,486.11019134521484,353.0274480183919,391.45208740234375,1060.5645751953125,1712.5164794921875,484.76552920871313,29.923701763153076,0.3333333333333333,64.0,64.0,0,9.971358963348634e-05,9.971358963348634e-06,9.971358963348634e-05
80,7.592392921447754,6.17964506149292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4127479791641235,nan,nan,460.13657251993817,294.0186424255371,251.656982421875,1475.89990234375,2475.867431640625,458.3389269510905,31.07152099079556,0.2222222222222222,64.0,64.0,0,9.970269176240178e-05,9.970269176240179e-06,9.970269176240178e-05
81,8.392606735229492,6.865555763244629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.527050495147705,nan,nan,402.58640628390845,299.72628529866535,283.27484130859375,860.2130126953125,2077.70556640625,399.7928873697917,40.429937071270416,0.16666666666666666,64.0,64.0,0,9.969159110006575e-05,9.969159110006575e-06,9.969159110006575e-05
82,7.973753929138184,6.511032581329346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4627221822738647,nan,nan,461.2610566880968,341.5815251668294,352.06304931640625,1087.212646484375,1726.369384765625,459.7526584201389,31.99264883995056,0.2777777777777778,64.0,64.0,0,9.968028769683572e-05,9.968028769683572e-06,9.968028769683572e-05
83,8.067131996154785,6.569536209106445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4975953102111816,nan,nan,314.38507588704425,294.61072625054254,324.570556640625,489.7066650390625,855.9382934570312,311.6336737738715,37.43317402733697,0.05555555555555555,64.0,64.0,0,9.966878160398896e-05,9.966878160398896e-06,9.966878160398896e-05
84,8.432035446166992,6.858054161071777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5739802122116089,nan,nan,365.21190516153973,312.9974242316352,288.7691345214844,851.1226196289062,890.6830444335938,362.65756776597766,35.26698954900106,0.16666666666666666,64.0,64.0,0,9.965707287372223e-05,9.965707287372224e-06,9.965707287372223e-05
85,8.092494010925293,6.6091437339782715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4833502769470215,nan,nan,383.4020818074544,341.2550820244683,355.14300537109375,692.080078125,1101.4703369140625,381.15868759155273,35.0367235077752,0.16666666666666666,64.0,64.0,0,9.964516155915151e-05,9.964516155915152e-06,9.964516155915151e-05
86,7.65493106842041,6.205783367156982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4491477012634277,nan,nan,294.94112820095484,293.5863342285156,267.8688659667969,491.26251220703125,524.3862915039062,293.31844923231336,29.186819712320965,0.05555555555555555,64.0,64.0,0,9.963304771431182e-05,9.963304771431182e-06,9.963304771431182e-05
87,7.120574951171875,5.714727878570557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4058465957641602,nan,nan,293.26126692030164,293.26126692030164,285.6381530761719,462.7920837402344,475.9567565917969,291.3397683037652,30.883731259240044,0.0,64.0,64.0,0,9.962073139415692e-05,9.962073139415692e-06,9.962073139415692e-05
88,7.244396686553955,5.8522162437438965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.392181158065796,nan,nan,321.8068839179145,301.2675840589735,284.15203857421875,506.2640380859375,869.7073974609375,319.88487413194446,31.294208420647514,0.05555555555555555,64.0,64.0,0,9.960821265455914e-05,9.960821265455913e-06,9.960821265455914e-05
89,7.295337200164795,5.913514137268066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3818233013153076,nan,nan,353.9967515733507,328.692131890191,335.9503479003906,634.55859375,780.7112426757812,352.14710574679907,30.451212935977512,0.16666666666666666,64.0,64.0,0,9.959549155230899e-05,9.9595491552309e-06,9.959549155230899e-05
90,7.726064205169678,6.260769844055176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4652948379516602,nan,nan,308.3784637451172,307.19464789496527,263.292724609375,504.6220703125,519.2718505859375,306.02786848280164,33.68272686004639,0.1111111111111111,64.0,64.0,0,9.958256814511507e-05,9.958256814511507e-06,9.958256814511507e-05
91,8.558573722839355,6.874033451080322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6845389604568481,nan,nan,535.4309039645725,344.61927541097003,320.0208435058594,1164.7529296875,3486.4658203125,532.6763729519314,42.13635275099013,0.2222222222222222,64.0,64.0,0,9.95694424916037e-05,9.956944249160369e-06,9.95694424916037e-05
92,7.486185550689697,6.022421360015869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4637647867202759,nan,nan,320.9979705810547,307.12914191351996,295.47283935546875,595.712158203125,604.1998901367188,318.6284815470378,34.4750640657213,0.2222222222222222,64.0,64.0,0,9.955611465131864e-05,9.955611465131863e-06,9.955611465131864e-05
93,8.07894229888916,6.466705322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6122373342514038,nan,nan,403.351927863227,349.63111284044055,349.26739501953125,833.2172241210938,1123.2137451171875,400.60591379801434,41.3888971540663,0.2222222222222222,64.0,64.0,0,9.95425846847209e-05,9.95425846847209e-06,9.95425846847209e-05
94,8.25404167175293,6.677378177642822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5766642093658447,nan,nan,424.95709143744574,346.76500023735895,317.56829833984375,966.6929931640625,978.4819946289062,422.3404719034831,42.948875480228,0.2222222222222222,64.0,64.0,0,9.952885265318844e-05,9.952885265318844e-06,9.952885265318844e-05
95,7.810582637786865,6.341541767120361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4690405130386353,nan,nan,397.57719167073566,334.9031058417426,308.40240478515625,948.1873168945312,1129.941162109375,395.01172129313153,38.340836418999565,0.16666666666666666,64.0,64.0,0,9.951491861901581e-05,9.951491861901582e-06,9.951491861901581e-05
96,6.82026481628418,5.461019992828369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3592442274093628,nan,nan,270.82501390245227,256.5765499538845,239.1204376220703,418.87188720703125,756.4723510742188,269.26304202609595,24.918395413292778,0.05555555555555555,64.0,64.0,0,9.9500782645414e-05,9.950078264541401e-06,9.9500782645414e-05
97,6.9745774269104,5.62783670425415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3467408418655396,nan,nan,268.6392021179199,265.7690306769477,247.764892578125,453.0811767578125,551.6630859375,267.027517106798,24.090604252285427,0.05555555555555555,64.0,64.0,0,9.948644479651004e-05,9.948644479651004e-06,9.948644479651004e-05
98,7.790836811065674,6.362004280090332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.428833246231079,nan,nan,395.1615795559353,341.5545815361871,297.4285583496094,923.659423828125,966.351318359375,392.8392122056749,37.69830460018582,0.16666666666666666,64.0,64.0,0,9.947190513734681e-05,9.94719051373468e-06,9.947190513734681e-05
99,7.858394145965576,6.4427056312561035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.415688395500183,nan,nan,440.0094265407986,381.2257826063368,426.5894775390625,715.6192626953125,1145.7374267578125,437.7554109361437,38.09671852323744,0.3333333333333333,64.0,64.0,0,9.945716373388262e-05,9.945716373388262e-06,9.945716373388262e-05
100,7.041771411895752,5.71065616607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3311156034469604,77.80860137939453,36.94094467163086,276.1348164876302,269.2872382269965,242.71209716796875,507.8011169433594,623.2564086914062,273.4453027513292,34.69063584009806,0.05555555555555555,64.0,64.0,0,9.944222065299104e-05,9.944222065299104e-06,9.944222065299104e-05
101,7.394876956939697,6.094549655914307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.300328016281128,nan,nan,428.9845665825738,343.0205569797092,313.04901123046875,1047.487060546875,1080.930908203125,427.2784262763129,32.03045076794095,0.16666666666666666,64.0,64.0,0,9.942707596246052e-05,9.942707596246051e-06,9.942707596246052e-05
102,7.699957370758057,6.1683478355407715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5316083431243896,nan,nan,408.55742730034723,347.36853366427954,329.8381652832031,790.958740234375,821.3021850585938,405.7208201090495,44.177052126990425,0.3333333333333333,64.0,64.0,0,9.941172973099407e-05,9.941172973099408e-06,9.941172973099407e-05
103,7.010554313659668,5.633737087249756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.376818299293518,nan,nan,267.0291332668728,267.0291332668728,243.80599975585938,424.3403625488281,444.29168701171875,265.17129601372613,28.240921682781643,0.0,64.0,64.0,0,9.939618202820906e-05,9.939618202820906e-06,9.939618202820906e-05
104,7.261595249176025,5.923777103424072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337817907333374,nan,nan,437.93862279256183,328.96743477715387,297.72918701171875,1098.609619140625,1928.2451171875,435.59946484035913,39.63966041141086,0.2222222222222222,64.0,64.0,0,9.938043292463672e-05,9.938043292463673e-06,9.938043292463672e-05
105,7.250980854034424,5.937636852264404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.313344955444336,nan,nan,364.0408223470052,348.5589413113064,348.475830078125,562.5327758789062,748.6099853515625,362.1129599677192,33.84979168574015,0.16666666666666666,64.0,64.0,0,9.936448249172198e-05,9.936448249172199e-06,9.936448249172198e-05
106,6.976738452911377,5.631876468658447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3448622226715088,nan,nan,363.2973395453559,304.03909979926215,262.5406494140625,844.30126953125,1300.65185546875,362.25647735595703,23.435229354434544,0.16666666666666666,64.0,64.0,0,9.934833080182312e-05,9.934833080182313e-06,9.934833080182312e-05
107,6.940421104431152,5.589083194732666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3513376712799072,nan,nan,376.86458079020184,340.4694052802192,298.42144775390625,739.2464599609375,761.335693359375,374.9000023735894,32.999272452460396,0.2777777777777778,64.0,64.0,0,9.933197792821135e-05,9.933197792821135e-06,9.933197792821135e-05
108,7.964905738830566,6.438036918640137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5268689393997192,nan,nan,436.31427540498623,353.7132245232077,346.0375671386719,851.2327880859375,1759.075439453125,432.98851282456343,47.72053269778981,0.23529411764705882,64.0,32.0,1,9.931542394507056e-05,9.931542394507057e-06,9.931542394507056e-05
109,7.059418678283691,5.750718593597412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3086992502212524,nan,nan,409.0666275024414,358.0989642673069,375.58685302734375,760.3180541992188,1013.517333984375,407.3731969197591,27.016722228791977,0.2777777777777778,32.0,32.0,0,9.929866892749697e-05,9.929866892749697e-06,9.929866892749697e-05
110,7.4509148597717285,5.953491687774658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.497423768043518,nan,nan,473.79637866550024,372.37561247083875,427.9727783203125,1053.97509765625,1455.4945068359375,472.0575773451063,39.06957573360867,0.3333333333333333,32.0,32.0,0,9.928171295149878e-05,9.928171295149879e-06,9.928171295149878e-05
111,6.986123085021973,5.611217498779297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3749052286148071,nan,nan,380.6910747951931,348.8122838338216,335.2257080078125,698.4867553710938,813.8941650390625,378.81653679741754,33.97772317462497,0.2222222222222222,32.0,32.0,0,9.926455609399583e-05,9.926455609399583e-06,9.926455609399583e-05
112,6.979233264923096,5.520506858825684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4587267637252808,nan,nan,363.38959884643555,336.36251110500757,300.927734375,672.3988037109375,748.9375610351562,361.60632112291125,31.355866988499958,0.2222222222222222,32.0,32.0,0,9.924719843281921e-05,9.924719843281921e-06,9.924719843281921e-05
113,6.75462007522583,5.444716453552246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3099030256271362,nan,nan,354.3083038330078,342.5492435031467,311.87371826171875,572.9884643554688,606.8234252929688,352.56156158447266,30.132400777604843,0.2777777777777778,32.0,32.0,0,9.922964004671102e-05,9.922964004671102e-06,9.922964004671102e-05
114,6.9669365882873535,5.519287109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4476505517959595,nan,nan,498.5535702175564,356.51475016276044,349.5684509277344,1186.0286865234375,2360.845703125,496.79186757405597,32.63303563329909,0.3333333333333333,32.0,32.0,0,9.921188101532386e-05,9.921188101532386e-06,9.921188101532386e-05
115,7.204874038696289,5.805239677429199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3996342420578003,nan,nan,392.332507663303,337.10785590277777,315.8330993652344,813.4961547851562,859.5201416015625,389.8010245429145,40.122804429796005,0.2777777777777778,32.0,32.0,0,9.919392141922057e-05,9.919392141922058e-06,9.919392141922057e-05
116,7.429232120513916,6.031261444091797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.397971272468567,nan,nan,506.4529673258464,363.8740929497613,374.20086669921875,1035.4100341796875,2785.281982421875,504.786981370714,36.13608977529738,0.16666666666666666,32.0,32.0,0,9.917576133987389e-05,9.917576133987389e-06,9.917576133987389e-05
117,6.698398113250732,5.369088649749756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3293105363845825,nan,nan,380.0397016737196,351.88241407606336,323.21612548828125,666.4505004882812,774.2044677734375,378.42447492811414,30.997490723927815,0.2222222222222222,32.0,32.0,0,9.915740085966596e-05,9.915740085966597e-06,9.915740085966596e-05
118,7.167725563049316,5.747570037841797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42015540599823,nan,nan,392.0139329698351,342.3104502360026,339.0310974121094,791.1808471679688,826.4666748046875,390.1083509657118,34.26032206747267,0.2777777777777778,32.0,32.0,0,9.913884006188808e-05,9.913884006188809e-06,9.913884006188808e-05
119,6.792786121368408,5.510571002960205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28221595287323,nan,nan,381.8453013102214,360.021233452691,332.8519287109375,613.961669921875,667.4331665039062,380.3703553941515,27.07036934958564,0.2777777777777778,32.0,32.0,0,9.912007903074029e-05,9.91200790307403e-06,9.912007903074029e-05
120,6.570886135101318,5.261143684387207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.309743046760559,nan,nan,364.2607468499078,346.98225021362305,329.8592834472656,616.2538452148438,617.4086303710938,362.67819129096137,30.399550914764404,0.2222222222222222,32.0,32.0,0,9.910111785133093e-05,9.910111785133094e-06,9.910111785133093e-05
121,6.960364818572998,5.551107406616211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.409257411956787,nan,nan,352.8254581027561,307.9727664523655,272.0191345214844,707.5419311523438,1130.092529296875,350.3282521565755,33.966548654768204,0.16666666666666666,32.0,32.0,0,9.908195660967634e-05,9.908195660967635e-06,9.908195660967634e-05
122,6.98955774307251,5.604259014129639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3852992057800293,nan,nan,423.2277560763889,337.01314968532984,363.9254150390625,979.789794921875,1182.38916015625,421.03028276231555,36.4777062204149,0.2222222222222222,32.0,32.0,0,9.906259539270041e-05,9.906259539270041e-06,9.906259539270041e-05
123,7.186972618103027,5.841714382171631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3452584743499756,nan,nan,348.800902472602,328.11305660671655,298.748291015625,608.8877563476562,751.6770629882812,345.8322397867839,43.51872465345595,0.16666666666666666,32.0,32.0,0,9.90430342882342e-05,9.90430342882342e-06,9.90430342882342e-05
124,7.346865177154541,5.948797225952148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3980681896209717,nan,nan,421.0908610026042,317.39017401801215,289.227294921875,917.378173828125,1947.9947509765625,418.3135409884983,40.42853718333774,0.16666666666666666,32.0,32.0,0,9.90232733850156e-05,9.90232733850156e-06,9.90232733850156e-05
125,7.323465347290039,5.975542068481445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.347922444343567,nan,nan,597.9310684204102,350.4721857706706,288.7908935546875,1707.1741943359375,2786.25341796875,596.6236843532986,36.864959081014,0.2777777777777778,32.0,32.0,0,9.90033127726888e-05,9.90033127726888e-06,9.90033127726888e-05
126,6.893106937408447,5.483392715454102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.409714937210083,nan,nan,352.1495344373915,326.1158667670356,332.23486328125,655.4384765625,674.5433959960938,350.3321181403266,32.13417339324951,0.16666666666666666,32.0,32.0,0,9.8983152541804e-05,9.8983152541804e-06,9.8983152541804e-05
127,7.254674434661865,5.859045505523682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3956291675567627,nan,nan,448.5528293185764,382.23375108506946,404.36737060546875,776.7887573242188,1465.0611572265625,446.6076439751519,36.57414205869039,0.2222222222222222,32.0,32.0,0,9.896279278381698e-05,9.8962792783817e-06,9.896279278381698e-05
128,7.355986595153809,6.016022205352783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.339964747428894,nan,nan,462.1524191962348,346.69433339436847,347.8254699707031,1019.392822265625,2029.3140869140625,459.8564215766059,40.77459531360202,0.16666666666666666,32.0,32.0,0,9.894223359108861e-05,9.894223359108861e-06,9.894223359108861e-05
129,6.8147993087768555,5.45235538482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.362444519996643,nan,nan,439.1862436930339,355.7605506049262,375.9617919921875,830.9419555664062,880.6341552734375,437.34901258680554,36.80313391155667,0.3333333333333333,32.0,32.0,0,9.892147505688456e-05,9.892147505688456e-06,9.892147505688456e-05
130,6.994039535522461,5.622452735900879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3715870380401611,nan,nan,384.52867380777997,349.9278098212348,298.776123046875,623.6553955078125,878.159423828125,382.7335383097331,32.46263493431939,0.3333333333333333,32.0,32.0,0,9.89005172753747e-05,9.89005172753747e-06,9.89005172753747e-05
131,6.870375156402588,5.565240859985352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.305133581161499,nan,nan,443.4221577114529,372.34525850084094,434.1329345703125,737.6736450195312,1485.4859619140625,441.6050296359592,34.61549139022827,0.3888888888888889,32.0,32.0,0,9.887936034163286e-05,9.887936034163287e-06,9.887936034163286e-05
132,6.424125671386719,5.1667938232421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2573318481445312,nan,nan,353.6910934448242,336.68450503879126,297.8285827636719,567.4932250976562,743.5844116210938,351.91275702582465,32.22603617774116,0.2222222222222222,32.0,32.0,0,9.885800435163629e-05,9.88580043516363e-06,9.885800435163629e-05
133,6.2106852531433105,5.004919052124023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2057660818099976,nan,nan,379.30244700113934,360.28954823811847,346.86895751953125,646.469970703125,667.698486328125,378.0773400200738,27.12549744711982,0.16666666666666666,32.0,32.0,0,9.883644940226523e-05,9.883644940226523e-06,9.883644940226523e-05
134,7.324820041656494,5.861711502075195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4631080627441406,nan,nan,625.9397650824653,360.11812506781683,377.02734375,1391.374267578125,4960.85107421875,623.9402940538195,39.81141731474135,0.2777777777777778,32.0,32.0,0,9.881469559130246e-05,9.881469559130247e-06,9.881469559130246e-05
135,6.612633228302002,5.305519104003906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3071138858795166,nan,nan,386.8658040364583,351.46205647786456,355.2239990234375,623.7373046875,1008.1049194335938,385.2759518093533,25.714563581678604,0.2222222222222222,32.0,32.0,0,9.879274301743297e-05,9.879274301743296e-06,9.879274301743297e-05
136,6.6099724769592285,5.266907215118408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3430650234222412,nan,nan,407.3192884657118,313.91189914279516,280.6885070800781,947.392333984375,1899.0968017578125,405.63955264621313,31.253481811947292,0.16666666666666666,32.0,32.0,0,9.877059178024337e-05,9.877059178024337e-06,9.877059178024337e-05
137,6.815764904022217,5.5062479972839355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3095165491104126,nan,nan,338.97009616427954,320.6980624728733,301.2810974121094,623.3917846679688,723.1004028320312,337.0074759589301,33.1911113527086,0.1111111111111111,32.0,32.0,0,9.87482419802215e-05,9.87482419802215e-06,9.87482419802215e-05
138,6.78212308883667,5.4556097984313965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3265135288238525,nan,nan,383.00938669840497,360.8983366224501,374.4642028808594,599.3229370117188,841.394287109375,380.863165113661,36.919260289933945,0.1111111111111111,32.0,32.0,0,9.872569371875596e-05,9.872569371875597e-06,9.872569371875596e-05
139,6.757430076599121,5.3390021324157715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.418428659439087,nan,nan,504.64930046929254,357.33356221516925,351.128173828125,1015.2874145507812,2696.593505859375,503.5314169989692,30.316458702087402,0.2222222222222222,32.0,32.0,0,9.87029470981357e-05,9.870294709813569e-06,9.87029470981357e-05
